"Date Heure, GMT+01:00",Flux advectif (W/m2) pour la profondeur 6.6500 m,Flux advectif (W/m2) pour la profondeur 6.6678 m,Flux advectif (W/m2) pour la profondeur 6.6855 m,Flux advectif (W/m2) pour la profondeur 6.7033 m,Flux advectif (W/m2) pour la profondeur 6.7210 m,Flux advectif (W/m2) pour la profondeur 6.7388 m,Flux advectif (W/m2) pour la profondeur 6.7565 m,Flux advectif (W/m2) pour la profondeur 6.7743 m,Flux advectif (W/m2) pour la profondeur 6.7920 m,Flux advectif (W/m2) pour la profondeur 6.8098 m,Flux advectif (W/m2) pour la profondeur 6.8276 m,Flux advectif (W/m2) pour la profondeur 6.8453 m,Flux advectif (W/m2) pour la profondeur 6.8631 m,Flux advectif (W/m2) pour la profondeur 6.8808 m,Flux advectif (W/m2) pour la profondeur 6.8986 m,Flux advectif (W/m2) pour la profondeur 6.9163 m,Flux advectif (W/m2) pour la profondeur 6.9341 m,Flux advectif (W/m2) pour la profondeur 6.9518 m,Flux advectif (W/m2) pour la profondeur 6.9696 m,Flux advectif (W/m2) pour la profondeur 6.9873 m,Flux advectif (W/m2) pour la profondeur 7.0051 m,Flux advectif (W/m2) pour la profondeur 7.0229 m,Flux advectif (W/m2) pour la profondeur 7.0406 m,Flux advectif (W/m2) pour la profondeur 7.0584 m,Flux advectif (W/m2) pour la profondeur 7.0761 m,Flux advectif (W/m2) pour la profondeur 7.0939 m,Flux advectif (W/m2) pour la profondeur 7.1116 m,Flux advectif (W/m2) pour la profondeur 7.1294 m,Flux advectif (W/m2) pour la profondeur 7.1471 m,Flux advectif (W/m2) pour la profondeur 7.1649 m,Flux advectif (W/m2) pour la profondeur 7.1827 m,Flux advectif (W/m2) pour la profondeur 7.2004 m,Flux advectif (W/m2) pour la profondeur 7.2182 m,Flux advectif (W/m2) pour la profondeur 7.2359 m,Flux advectif (W/m2) pour la profondeur 7.2537 m,Flux advectif (W/m2) pour la profondeur 7.2714 m,Flux advectif (W/m2) pour la profondeur 7.2892 m,Flux advectif (W/m2) pour la profondeur 7.3069 m,Flux advectif (W/m2) pour la profondeur 7.3247 m,Flux advectif (W/m2) pour la profondeur 7.3424 m,Flux advectif (W/m2) pour la profondeur 7.3602 m,Flux advectif (W/m2) pour la profondeur 7.3780 m,Flux advectif (W/m2) pour la profondeur 7.3957 m,Flux advectif (W/m2) pour la profondeur 7.4135 m,Flux advectif (W/m2) pour la profondeur 7.4312 m,Flux advectif (W/m2) pour la profondeur 7.4490 m,Flux advectif (W/m2) pour la profondeur 7.4667 m,Flux advectif (W/m2) pour la profondeur 7.4845 m,Flux advectif (W/m2) pour la profondeur 7.5022 m,Flux advectif (W/m2) pour la profondeur 7.5200 m
17/05/24 22:00:00,-1209841634.6740723,-1207306853.942871,-1209919286.0412598,-1207208895.7214355,-1210008176.4221191,-1207101358.795166,-1210108433.5327148,-1206992289.276123,-1210211117.2485352,-1206876961.6699219,-1210321336.2121582,-1206753460.2355957,-1210434620.3613281,-1206621529.5410156,-1210566423.3398438,-1206480147.857666,-1210700142.0593262,-1206331614.074707,-1210853401.33667,-1206165200.0427246,-1211015345.3063965,-1205992272.491455,-1211186229.4006348,-1205812959.136963,-1211364393.3105469,-1205621512.7563477,-1211562736.3586426,-1205413974.1516113,-1211767465.209961,-1205192003.6315918,-1211991990.0512695,-1204957133.7890625,-1212232351.6845703,-1204701957.0922852,-1212488677.8259277,-1204429538.7268066,-1212765438.5375977,-1204140517.2729492,-1213061867.5231934,-1203830167.2363281,-1213379114.227295,-1203500532.0739746,-1213719349.822998,-1203146375.427246,-1214083596.0388184,-1202768591.3085938,-1214473257.7514648,-1202365008.5449219,-1214890889.2822266,-1201932051.0864258
17/05/24 22:15:00,-1209649166.5649414,-1207160619.0490723,-1209730138.5498047,-1207065726.0131836,-1209812004.5471191,-1206967001.4953613,-1209905237.27417,-1206862529.7546387,-1210005366.6687012,-1206747713.0126953,-1210113031.3110352,-1206627149.0478516,-1210228486.6333008,-1206498155.822754,-1210357224.4262695,-1206355624.6948242,-1210487877.960205,-1206205813.7512207,-1210625683.59375,-1206053703.918457,-1210776260.8337402,-1205888822.479248,-1210935267.3339844,-1205711935.7299805,-1211112920.3796387,-1205520361.6333008,-1211300918.4265137,-1205318570.2514648,-1211504880.9814453,-1205102857.8186035,-1211723403.1677246,-1204872074.8901367,-1211957251.2817383,-1204627881.7749023,-1212206425.3234863,-1204364020.3857422,-1212474629.058838,-1204081767.8833008,-1212763139.6484375,-1203780741.1193848,-1213071957.0922852,-1203458896.636963,-1213401719.9707031,-1203114701.8432617,-1213756004.333496,-1202745985.5651855,-1214136470.489502,-1202352492.3706055,-1214543118.4387207,-1201932051.0864258
17/05/24 22:30:00,-1209435753.0212402,-1207016427.6123047,-1209504336.5478516,-1206925621.4904785,-1209593354.6447754,-1206827663.269043,-1209678796.6918945,-1206727917.022705,-1209775733.1848145,-1206623445.2819824,-1209879438.6291504,-1206501859.588623,-1209986081.5429688,-1206377336.4257812,-1210105623.7792969,-1206238509.0637207,-1210239214.7827148,-1206093423.614502,-1210382129.058838,-1205942846.3745117,-1210530279.6936035,-1205779752.960205,-1210691585.0830078,-1205608485.7177734,-1210862086.0290527,-1205424957.7331543,-1211049573.21167,-1205225976.1047363,-1211245489.654541,-1205015755.4626465,-1211457881.4697266,-1204793912.6586914,-1211685343.7805176,-1204552784.729004,-1211927621.1547852,-1204298374.3286133,-1212187012.4816895,-1204023784.790039,-1212468498.6877441,-1203731442.7185059,-1212768631.439209,-1203415984.0393066,-1213091880.7983398,-1203080984.802246,-1213436586.4562988,-1202723507.5378418,-1213805175.0183105,-1202341381.072998,-1214200073.0895996,-1201932051.0864258
17/05/24 22:45:00,-1209230641.0217285,-1206876450.805664,-1209311868.4387207,-1206784239.807129,-1209393989.868164,-1206690496.2158203,-1209482369.3847656,-1206590111.3891602,-1209577262.4206543,-1206482191.3146973,-1209674071.1975098,-1206368396.3012695,-1209783140.7165527,-1206245661.16333,-1209900128.6315918,-1206114496.7651367,-1210025673.5229492,-1205975030.822754,-1210155433.0444336,-1205828540.4968262,-1210299752.1972656,-1205671449.7375488,-1210456842.956543,-1205501076.5075684,-1210622746.1242676,-1205322146.3012695,-1210798100.2807617,-1205133254.2419434,-1210988524.9328613,-1204929036.2548828,-1211192487.487793,-1204712812.9577637,-1211413436.2792969,-1204481646.8811035,-1211649838.7145996,-1204229790.802002,-1211904504.5471191,-1203962736.5112305,-1212177050.628662,-1203677929.6875,-1212470031.2805176,-1203373326.8737793,-1212782935.6384277,-1203048034.0576172,-1213117296.295166,-1202701029.510498,-1213475795.288086,-1202329631.1950684,-1213859965.209961,-1201932051.0864258
17/05/24 23:00:00,-1209013012.8479004,-1206742732.0861816,-1209076360.0158691,-1206658439.4836426,-1209145198.9746094,-1206571975.7080078,-1209233833.9233398,-1206474017.4865723,-1209324001.4648438,-1206370950.6225586,-1209420937.9577637,-1206265074.005127,-1209514936.9812012,-1206153450.164795,-1209620941.3146973,-1206024201.5075684,-1209739972.6867676,-1205891504.5166016,-1209865134.4299316,-1205752038.5742188,-1210001918.334961,-1205598779.296875,-1210148536.3769531,-1205442071.685791,-1210305882.5683594,-1205274508.2092285,-1210476766.6625977,-1205090469.3603516,-1210659911.4990234,-1204893914.3371582,-1210858382.2631836,-1204683821.4111328,-1211068730.621338,-1204460190.5822754,-1211294021.7590332,-1204223532.7148438,-1211536299.1333008,-1203969122.3144531,-1211795945.892334,-1203697214.8132324,-1212073728.3325195,-1203406788.482666,-1212371306.7626953,-1203097843.322754,-1212690852.355957,-1202766164.7033691,-1213033386.8408203,-1202411114.0441895,-1213399421.081543,-1202032435.913086
17/05/24 23:15:00,-1208795384.6740723,-1206613227.9968262,-1208860903.0151367,-1206523060.4553223,-1208946089.630127,-1206426634.8266602,-1209032936.553955,-1206331614.074707,-1209121188.3544922,-1206230335.2355957,-1209211100.4638672,-1206122670.5932617,-1209312634.7351074,-1206003256.072998,-1209426812.8967285,-1205875923.1567383,-1209549292.602539,-1205739522.3999023,-1209675731.5063477,-1205598651.5808105,-1209813664.855957,-1205452927.5512695,-1209961560.0585938,-1205290217.2851562,-1210120055.69458,-1205118950.0427246,-1210287491.4550781,-1204941041.5649414,-1210466677.0935059,-1204750744.6289062,-1210656207.7331543,-1204547292.9382324,-1210864257.2021484,-1204325960.9985352,-1211088015.7470703,-1204091729.7363281,-1211325439.9108887,-1203842683.4106445,-1211580744.3237305,-1203573713.3789062,-1211855206.1462402,-1203289161.9873047,-1212148953.0944824,-1202981366.2719727,-1212463900.9094238,-1202655051.727295,-1212799921.875,-1202306131.439209,-1213160975.189209,-1201932051.0864258
17/05/24 23:30:00,-1208561025.6958008,-1206425102.2338867,-1208629609.222412,-1206351537.7807617,-1208693467.2546387,-1206264690.8569336,-1208772268.0664062,-1206167371.2158203,-1208861797.027588,-1206069029.8461914,-1208952858.581543,-1205964941.253662,-1209050816.8029785,-1205849869.0795898,-1209155927.1240234,-1205726750.793457,-1209268955.8410645,-1205602355.3466797,-1209390286.102295,-1205469786.0717773,-1209520301.0559082,-1205325339.2028809,-1209659766.998291,-1205173995.666504,-1209809322.5097656,-1205012051.6967773,-1209971905.0598145,-1204836058.959961,-1210141256.5612793,-1204651126.0986328,-1210330148.6206055,-1204453166.1987305,-1210529896.5454102,-1204241540.6799316,-1210742543.7927246,-1204014333.8012695,-1210972815.8569336,-1203771290.1306152,-1211220712.738037,-1203513686.8286133,-1211484829.5593262,-1203237436.9812012,-1211767976.0742188,-1202943690.032959,-1212070535.4309082,-1202628869.934082,-1212395317.3828125,-1202292210.3881836,-1212742960.510254,-1201932051.0864258
17/05/24 23:45:00,-1208339182.8918457,-1206328932.0373535,-1208398443.145752,-1206246172.027588,-1208472390.7470703,-1206159708.2519531,-1208547104.6447754,-1206077969.9707031,-1208622201.6906738,-1205981927.4902344,-1208713135.5285645,-1205873624.2675781,-1208805857.3913574,-1205762383.5754395,-1208905859.0698242,-1205648716.2780762,-1209015567.1691895,-1205530451.2023926,-1209128085.0219727,-1205399031.3720703,-1209251586.4562988,-1205266972.9614258,-1209386326.9042969,-1205119971.7712402,-1209528347.1679688,-1204963264.1601562,-1209682883.605957,-1204798255.0048828,-1209848403.6254883,-1204622262.2680664,-1210023246.9177246,-1204433753.3569336,-1210215715.0268555,-1204232472.8393555,-1210420443.8781738,-1204015483.2458496,-1210639732.3608398,-1203785083.4655762,-1210874219.0551758,-1203539868.6218262,-1211125436.553955,-1203275879.5166016,-1211394917.4499512,-1202995159.6069336,-1211682661.743164,-1202695410.003662,-1211991606.9030762,-1202375098.1140137,-1212322263.7939453,-1202032435.913086
17/05/25 00:00:00,-1208125769.3481445,-1206155621.3378906,-1208178771.5148926,-1206087548.675537,-1208240969.2382812,-1206003511.505127,-1208313001.0986328,-1205914493.4082031,-1208395505.6762695,-1205824836.730957,-1208474178.7719727,-1205733902.8930664,-1208558726.8066406,-1205632496.3378906,-1208659239.3493652,-1205513209.5336914,-1208767670.288086,-1205396860.1989746,-1208878655.5480957,-1205275274.5056152,-1208995132.598877,-1205144365.5395508,-1209122593.2312012,-1205007709.350586,-1209259121.7041016,-1204858664.7033691,-1209408166.3513184,-1204697103.881836,-1209567939.1479492,-1204524559.4787598,-1209741505.279541,-1204340520.6298828,-1209924650.1159668,-1204147158.5083008,-1210118523.1018066,-1203940513.9160156,-1210327338.8671875,-1203719309.6923828,-1210553651.7333984,-1203481630.0964355,-1210795545.9594727,-1203229901.7333984,-1211055320.4345703,-1202959654.5410156,-1211333102.8747559,-1202671016.2353516,-1211630681.3049316,-1202362454.2236328,-1211949588.317871,-1202032435.913086
17/05/25 00:15:00,-1207924871.9787598,-1205998913.7268066,-1207986175.6896973,-1205925476.989746,-1208047096.2524414,-1205852678.8330078,-1208112614.5935059,-1205778858.947754,-1208178260.6506348,-1205691628.8757324,-1208258849.4873047,-1205593926.0864258,-1208340587.7685547,-1205489326.6296387,-1208429095.0012207,-1205388303.2226562,-1208526159.210205,-1205278211.9750977,-1208632802.1240234,-1205155093.6889648,-1208747491.1499023,-1205029548.7976074,-1208870481.7199707,-1204894680.633545,-1208997431.488037,-1204751127.7770996,-1209140984.3444824,-1204597740.7836914,-1209289773.5595703,-1204434136.505127,-1209451717.5292969,-1204261464.3859863,-1209630264.5874023,-1204070273.4375,-1209822860.4125977,-1203868865.2038574,-1210025034.942627,-1203656217.956543,-1210241641.3879395,-1203428500.213623,-1210474723.2055664,-1203185839.691162,-1210722875.5187988,-1202925298.9196777,-1210990440.6738281,-1202647644.1955566,-1211276907.8063965,-1202350321.1975098,-1211583937.2253418,-1202032435.913086
17/05/25 00:30:00,-1207744920.0439453,-1205923688.9648438,-1207797794.494629,-1205852295.6848145,-1207859992.2180176,-1205771962.2802734,-1207927043.1518555,-1205688052.8259277,-1207999202.7282715,-1205603504.7912598,-1208076726.3793945,-1205508994.9035645,-1208160124.9694824,-1205418444.2138672,-1208249398.4985352,-1205306948.0895996,-1208348250.7324219,-1205192514.4958496,-1208451956.1767578,-1205077953.1860352,-1208563069.152832,-1204957772.3693848,-1208681972.808838,-1204824692.2302246,-1208812243.19458,-1204682799.6826172,-1208949154.8156738,-1204533755.0354004,-1209096156.0058594,-1204371811.0656738,-1209258610.8398438,-1204198883.5144043,-1209430133.5144043,-1204018037.5671387,-1209612384.338379,-1203824292.2973633,-1209809194.7937012,-1203613305.3588867,-1210020948.0285645,-1203390440.826416,-1210247771.7590332,-1203153144.378662,-1210490049.1333008,-1202900905.1513672,-1210750334.4726562,-1202630402.5268555,-1211028372.3449707,-1202341381.072998,-1211326589.3554688,-1202032435.913086
17/05/25 00:45:00,-1207564968.1091309,-1205796228.3325195,-1207615926.8188477,-1205729815.979004,-1207680806.5795898,-1205648077.697754,-1207745686.340332,-1205569915.4663086,-1207810821.5332031,-1205482302.2460938,-1207890899.5056152,-1205395199.8901367,-1207962037.3535156,-1205302094.8791504,-1208048628.8452148,-1205197239.9902344,-1208144160.4614258,-1205094045.4101562,-1208239181.213379,-1204981272.1252441,-1208346334.991455,-1204860325.012207,-1208461279.449463,-1204728777.4658203,-1208584908.5998535,-1204593270.7214355,-1208719776.763916,-1204446524.963379,-1208861797.027588,-1204294798.2788086,-1209013906.8603516,-1204132726.5930176,-1209181598.0529785,-1203955328.9794922,-1209355419.6166992,-1203767330.9326172,-1209546099.7009277,-1203565028.6865234,-1209751850.2807617,-1203349827.11792,-1209970755.6152344,-1203119171.9055176,-1210206264.038086,-1202873318.4814453,-1210458503.2653809,-1202610861.9689941,-1210727984.161377,-1202331419.2199707,-1211016367.034912,-1202032435.913086
17/05/25 01:00:00,-1207364070.739746,-1205595586.3952637,-1207420138.092041,-1205523426.8188477,-1207480420.074463,-1205456375.8850098,-1207540191.192627,-1205385365.7531738,-1207614394.2260742,-1205303116.607666,-1207688980.4077148,-1205215758.81958,-1207764332.8857422,-1205128145.5993652,-1207850030.3649902,-1205035168.3044434,-1207934578.3996582,-1204930696.5637207,-1208037772.9797363,-1204820988.4643555,-1208143394.165039,-1204704383.6975098,-1208259232.635498,-1204582670.288086,-1208380562.8967285,-1204447418.97583,-1208515814.2089844,-1204305526.4282227,-1208655535.583496,-1204153416.595459,-1208807900.8483887,-1203988662.8723145,-1208970994.2626953,-1203818928.2226562,-1209145454.4067383,-1203631951.9042969,-1209332558.441162,-1203433736.5722656,-1209535243.8354492,-1203221727.9052734,-1209750956.2683105,-1202997458.4960938,-1209981866.9128418,-1202756841.430664,-1210229508.3618164,-1202500259.8571777,-1210494391.4794922,-1202225798.034668,-1210778176.574707,-1201932051.0864258
17/05/25 01:15:00,-1207133926.3916016,-1205520361.6333008,-1207184501.953125,-1205452033.5388184,-1207234183.5021973,-1205378469.0856934,-1207293060.6079102,-1205307969.8181152,-1207356407.775879,-1205227891.8457031,-1207424608.1542969,-1205148069.30542,-1207497789.4592285,-1205053176.2695312,-1207581698.9135742,-1204951258.8500977,-1207671994.1711426,-1204855216.369629,-1207763949.7375488,-1204745763.7023926,-1207860375.366211,-1204638737.6403809,-1207966124.2675781,-1204518939.9719238,-1208079791.5649414,-1204391607.055664,-1208201632.6904297,-1204258526.916504,-1208332158.5083008,-1204116123.5046387,-1208474434.2041016,-1203964141.3879395,-1208627054.901123,-1203798876.800537,-1208791808.6242676,-1203625438.3850098,-1208965502.4719238,-1203440377.8076172,-1209154139.099121,-1203242545.6237793,-1209354908.7524414,-1203031686.4013672,-1209570110.321045,-1202806012.1154785,-1209801148.6816406,-1202565267.3339844,-1210048662.4145508,-1202307919.4641113,-1210314184.1125488,-1202032435.913086
17/05/25 01:30:00,-1206895352.7832031,-1205313461.6088867,-1206939925.6896973,-1205247687.8356934,-1206998036.4990234,-1205179870.6054688,-1207060489.654541,-1205115246.2768555,-1207117578.7353516,-1205046535.0341797,-1207183735.6567383,-1204967861.9384766,-1207250020.2941895,-1204884718.7805176,-1207326394.5007324,-1204801831.0546875,-1207400980.682373,-1204709747.7722168,-1207486039.5812988,-1204611661.8347168,-1207577484.2834473,-1204504891.204834,-1207682977.7526855,-1204393905.9448242,-1207791025.543213,-1204277173.461914,-1207906736.2976074,-1204150223.6938477,-1208030876.3122559,-1204014206.085205,-1208166383.0566406,-1203869248.3520508,-1208311468.5058594,-1203716627.6550293,-1208464344.6350098,-1203554300.5371094,-1208630758.6669922,-1203373837.738037,-1208811476.8981934,-1203184690.246582,-1209003434.1430664,-1202983920.5932617,-1209208162.9943848,-1202768719.0246582,-1209428728.6376953,-1202539340.9729004,-1209665514.2211914,-1202294253.8452148,-1209918519.744873,-1202032435.913086
17/05/25 01:45:00,-1206631746.8261719,-1205150495.9106445,-1206682705.5358887,-1205096855.1635742,-1206727406.1584473,-1205035806.8847656,-1206775810.546875,-1204970543.97583,-1206837625.1220703,-1204896596.3745117,-1206899439.6972656,-1204818306.427002,-1206965979.7668457,-1204739761.0473633,-1207037500.7629395,-1204651253.8146973,-1207116812.4389648,-1204561597.1374512,-1207197273.5595703,-1204471812.7441406,-1207283609.6191406,-1204375259.399414,-1207376076.0498047,-1204270021.3623047,-1207477738.0371094,-1204155204.6203613,-1207591788.482666,-1204032469.4824219,-1207709159.5458984,-1203906158.2946777,-1207837386.4746094,-1203768608.0932617,-1207974681.2438965,-1203623139.4958496,-1208121554.7180176,-1203465282.4401855,-1208278900.9094238,-1203298868.4082031,-1208447358.3984375,-1203120832.2143555,-1208629098.3581543,-1202930790.7104492,-1208824120.7885742,-1202728743.8964844,-1209032042.541504,-1202512137.4511719,-1209255417.9382324,-1202280205.078125,-1209494246.9787598,-1202032435.913086
17/05/25 02:00:00,-1206380657.043457,-1204983315.5822754,-1206413863.2202148,-1204929547.1191406,-1206455115.5090332,-1204866583.0993652,-1206509650.2685547,-1204809494.0185547,-1206553456.878662,-1204744997.4060059,-1206605692.7490234,-1204676413.8793945,-1206667124.1760254,-1204598379.3640137,-1206733281.097412,-1204519706.2683105,-1206806973.2666016,-1204436179.9621582,-1206883347.4731445,-1204344735.2600098,-1206970322.113037,-1204247415.6188965,-1207063810.2722168,-1204145625.9155273,-1207156787.5671387,-1204041792.755127,-1207258960.4187012,-1203928508.605957,-1207370839.691162,-1203803346.862793,-1207493191.6809082,-1203671927.0324707,-1207624356.0791016,-1203533355.102539,-1207761267.7001953,-1203386353.9123535,-1207907885.7421875,-1203228496.8566895,-1208068552.5512695,-1203060039.3676758,-1208239181.213379,-1202881492.3095703,-1208421687.4694824,-1202688641.052246,-1208617859.3444824,-1202483912.2009277,-1208828335.4187012,-1202265900.8789062,-1209053626.5563965,-1202032435.913086
17/05/25 02:15:00,-1206137868.8049316,-1204809877.166748,-1206183463.4399414,-1204759557.0373535,-1206222544.555664,-1204709747.7722168,-1206269544.0673828,-1204650870.666504,-1206324972.8393555,-1204589183.807373,-1206379507.598877,-1204517918.2434082,-1206433659.210205,-1204452783.050537,-1206491897.7355957,-1204378069.152832,-1206556905.2124023,-1204297863.4643555,-1206627149.0478516,-1204214975.7385254,-1206702501.525879,-1204127362.5183105,-1206788326.7211914,-1204033491.2109375,-1206880537.7197266,-1203928764.038086,-1206981816.558838,-1203819311.3708496,-1207087820.892334,-1203704622.3449707,-1207201360.4736328,-1203579460.6018066,-1207325755.9204102,-1203448551.6357422,-1207455004.5776367,-1203310362.854004,-1207594725.9521484,-1203161062.7746582,-1207745558.6242676,-1203003844.2993164,-1207906991.7297363,-1202833981.9335938,-1208079919.2810059,-1202652625.1220703,-1208266001.586914,-1202459390.7165527,-1208465110.9313965,-1202253001.5563965,-1208678269.0429688,-1202032435.913086
17/05/25 02:30:00,-1205932884.5214844,-1204686631.1645508,-1205965835.2661133,-1204638099.0600586,-1206001723.4802246,-1204574751.8920898,-1206045913.2385254,-1204525198.059082,-1206088187.2558594,-1204467725.8300781,-1206134037.322998,-1204406422.1191406,-1206193169.8608398,-1204330175.628662,-1206261881.1035156,-1204254312.286377,-1206323440.246582,-1204178576.6601562,-1206394578.0944824,-1204100031.2805176,-1206466099.0905762,-1204016760.4064941,-1206547709.6557617,-1203924804.840088,-1206632768.5546875,-1203827102.0507812,-1206723957.824707,-1203725056.9152832,-1206819489.440918,-1203614454.8034668,-1206927026.3671875,-1203501042.9382324,-1207039416.5039062,-1203378180.0842285,-1207162662.5061035,-1203244461.364746,-1207295998.0773926,-1203102824.2492676,-1207438529.2053223,-1202950458.984375,-1207591149.9023438,-1202789919.8913574,-1207753987.8845215,-1202618269.5007324,-1207928831.1767578,-1202436529.5410156,-1208116318.359375,-1202241251.6784668,-1208317726.5930176,-1202032435.913086
17/05/25 02:45:00,-1205731987.1520996,-1204513192.7490234,-1205768897.0947266,-1204465043.7927246,-1205803891.2963867,-1204428516.998291,-1205836331.1767578,-1204376408.8439941,-1205881414.9475098,-1204326216.430664,-1205924966.1254883,-1204270659.942627,-1205971965.637207,-1204207823.638916,-1206027777.557373,-1204140261.8408203,-1206090102.9968262,-1204065931.0913086,-1206154599.609375,-1203987002.5634766,-1206228930.3588867,-1203907690.8874512,-1206306070.8618164,-1203822887.4206543,-1206381423.3398438,-1203737573.0895996,-1206467248.5351562,-1203643574.066162,-1206561630.706787,-1203538336.0290527,-1206665208.4350586,-1203426201.324463,-1206776449.1271973,-1203306786.8041992,-1206895352.7832031,-1203181241.9128418,-1207021536.2548828,-1203044713.4399414,-1207157937.0117188,-1202901288.2995605,-1207302767.0288086,-1202750966.4916992,-1207456281.7382812,-1202589150.238037,-1207623078.918457,-1202415200.958252,-1207801881.4086914,-1202230140.3808594,-1207992561.49292,-1202032435.913086
17/05/25 03:00:00,-1205489198.9135742,-1204473473.0529785,-1205519212.1887207,-1204433370.2087402,-1205551524.3530273,-1204379346.3134766,-1205586901.7028809,-1204339371.1853027,-1205619852.4475098,-1204284325.5615234,-1205665574.798584,-1204222638.7023926,-1205715128.6315918,-1204162739.868164,-1205768258.5144043,-1204093262.3291016,-1205820749.8168945,-1204029404.296875,-1205879754.6386719,-1203958777.3132324,-1205940802.9174805,-1203888405.7617188,-1206006321.258545,-1203813180.9997559,-1206076565.0939941,-1203728377.532959,-1206157153.930664,-1203637699.1271973,-1206238636.7797852,-1203549191.8945312,-1206325994.567871,-1203451489.1052246,-1206419482.7270508,-1203350976.5625,-1206521016.998291,-1203241268.4631348,-1206627149.0478516,-1203125174.5605469,-1206744647.8271484,-1202998607.9406738,-1206871725.3112793,-1202865400.0854492,-1207006465.7592773,-1202722102.6611328,-1207152700.6530762,-1202569609.6801758,-1207309280.5480957,-1202407282.5622559,-1207476716.3085938,-1202233333.2824707
17/05/25 03:15:00,-1205275785.369873,-1204295947.7233887,-1205309374.6948242,-1204244095.0012207,-1205341048.2788086,-1204200671.5393066,-1205370295.2575684,-1204159546.9665527,-1205406949.7680664,-1204112419.7387695,-1205436707.611084,-1204072444.6105957,-1205473745.2697754,-1204019187.0117188,-1205518829.0405273,-1203958138.7329102,-1205570043.182373,-1203898239.8986816,-1205617553.5583496,-1203836808.4716797,-1205668767.7001953,-1203769246.673584,-1205731476.2878418,-1203699769.1345215,-1205793801.727295,-1203627864.9902344,-1205863151.550293,-1203548553.314209,-1205937610.0158691,-1203461450.958252,-1206019986.8774414,-1203371538.848877,-1206110920.715332,-1203274091.4916992,-1206203131.7138672,-1203171024.6276855,-1206304665.9851074,-1203061061.0961914,-1206413480.0720215,-1202944967.1936035,-1206529829.4067383,-1202820827.178955,-1206656906.8908691,-1202687236.175537,-1206792541.3513184,-1202545726.776123,-1206936988.2202148,-1202394638.671875,-1207092674.1027832,-1202233333.2824707
17/05/25 03:30:00,-1205095833.4350586,-1204183046.722412,-1205117289.7338867,-1204147924.8046875,-1205140789.489746,-1204112036.5905762,-1205171313.6291504,-1204070784.3017578,-1205199283.4472656,-1204032086.3342285,-1205239258.5754395,-1203976402.130127,-1205282554.321289,-1203923144.53125,-1205329042.96875,-1203865289.1540527,-1205379107.6660156,-1203803346.862793,-1205428150.6347656,-1203748173.5229492,-1205483323.9746094,-1203684060.0585938,-1205537731.0180664,-1203620712.890625,-1205598523.864746,-1203548297.88208,-1205668767.7001953,-1203471029.663086,-1205739139.251709,-1203393250.579834,-1205814747.1618652,-1203307680.8166504,-1205898018.0358887,-1203216746.9787598,-1205989973.602295,-1203119299.621582,-1206084611.2060547,-1203016488.1896973,-1206188444.366455,-1202905630.645752,-1206299940.4907227,-1202788004.1503906,-1206419610.4431152,-1202662586.9750977,-1206547581.9396973,-1202528740.5395508,-1206685515.2893066,-1202386081.6955566,-1206832771.911621,-1202233333.2824707
17/05/25 03:45:00,-1204874118.347168,-1203990834.0454102,-1204899533.8439941,-1203952519.2260742,-1204927248.2299805,-1203912927.2460938,-1204952280.5786133,-1203872313.5375977,-1204984337.310791,-1203824675.4455566,-1205019076.0803223,-1203784061.7370605,-1205046790.4663086,-1203741149.1394043,-1205081656.9519043,-1203690573.5778809,-1205119588.6230469,-1203634506.225586,-1205163267.5170898,-1203574351.9592285,-1205212821.3500977,-1203515985.7177734,-1205268633.2702637,-1203448679.3518066,-1205328659.8205566,-1203381883.8500977,-1205390474.395752,-1203307936.2487793,-1205461867.6757812,-1203229390.8691406,-1205535815.2770996,-1203148035.736084,-1205615254.6691895,-1203063487.701416,-1205695204.925537,-1202972298.4313965,-1205786011.0473633,-1202873573.9135742,-1205884607.849121,-1202769229.888916,-1205989973.602295,-1202657350.616455,-1206103385.4675293,-1202538574.6765137,-1206224204.864502,-1202412391.204834,-1206354730.682373,-1202276884.4604492,-1206494196.6247559,-1202132820.739746
17/05/25 04:00:00,-1204643846.282959,-1203850857.2387695,-1204661215.6677246,-1203820460.8154297,-1204685098.5717773,-1203779591.6748047,-1204716005.859375,-1203742298.5839844,-1204739505.6152344,-1203709220.123291,-1204770029.7546387,-1203663370.0561523,-1204803108.215332,-1203619435.7299805,-1204838868.713379,-1203562985.2294922,-1204887400.817871,-1203513175.9643555,-1204924821.6247559,-1203462600.402832,-1204972587.4328613,-1203404361.8774414,-1205021374.9694824,-1203348933.1054688,-1205073738.5559082,-1203287246.246338,-1205134914.5507812,-1203221855.621338,-1205193025.3601074,-1203151867.2180176,-1205260587.1582031,-1203076897.8881836,-1205335428.7719727,-1202994648.7426758,-1205415634.4604492,-1202907801.8188477,-1205500310.2111816,-1202816612.5488281,-1205589839.1723633,-1202719037.475586,-1205686903.3813477,-1202616736.907959,-1205790225.6774902,-1202507539.6728516,-1205902104.9499512,-1202390551.7578125,-1206022030.3344727,-1202266411.743164,-1206150512.6953125,-1202132820.739746
