"Date Heure, GMT+01:00",Température à l'interface (K) - pour les meilleurs paramètres,Température à l'interface (K) - quantile 5%,Température à l'interface (K) - quantile 50%,Température à l'interface (K) - quantile 95%
17/05/25 09:30:00,287.6090087890625,287.6090087890625,287.6090087890625,287.6090087890625
17/05/25 09:45:00,287.6369934082031,287.6369934082031,287.6369934082031,287.6369934082031
17/05/25 10:00:00,287.6650085449219,287.6650085449219,287.6650085449219,287.6650085449219
17/05/25 10:15:00,287.7030029296875,287.7030029296875,287.7030029296875,287.7030029296875
17/05/25 10:30:00,287.718994140625,287.718994140625,287.718994140625,287.718994140625
17/05/25 10:45:00,287.74798583984375,287.74798583984375,287.74798583984375,287.74798583984375
17/05/25 11:00:00,287.7699890136719,287.7699890136719,287.7699890136719,287.7699890136719
17/05/25 11:15:00,287.7909851074219,287.7909851074219,287.7909851074219,287.7909851074219
17/05/25 11:30:00,287.8210144042969,287.8210144042969,287.8210144042969,287.8210144042969
17/05/25 11:45:00,287.8380126953125,287.8380126953125,287.8380126953125,287.8380126953125
17/05/25 12:00:00,287.864013671875,287.864013671875,287.864013671875,287.864013671875
17/05/25 12:15:00,287.8940124511719,287.8940124511719,287.8940124511719,287.8940124511719
17/05/25 12:30:00,287.9419860839844,287.9419860839844,287.9419860839844,287.9419860839844
17/05/25 12:45:00,288.0010070800781,288.0010070800781,288.0010070800781,288.0010070800781
17/05/25 13:00:00,288.0690002441406,288.0690002441406,288.0690002441406,288.0690002441406
17/05/25 13:15:00,288.1499938964844,288.1499938964844,288.1499938964844,288.1499938964844
17/05/25 13:30:00,288.2170104980469,288.2170104980469,288.2170104980469,288.2170104980469
17/05/25 13:45:00,288.2929992675781,288.2929992675781,288.2929992675781,288.2929992675781
17/05/25 14:00:00,288.38299560546875,288.38299560546875,288.38299560546875,288.38299560546875
17/05/25 14:15:00,288.4679870605469,288.4679870605469,288.4679870605469,288.4679870605469
17/05/25 14:30:00,288.5559997558594,288.5559997558594,288.5559997558594,288.5559997558594
17/05/25 14:45:00,288.6700134277344,288.6700134277344,288.6700134277344,288.6700134277344
17/05/25 15:00:00,288.7380065917969,288.7380065917969,288.7380065917969,288.7380065917969
17/05/25 15:15:00,288.81298828125,288.81298828125,288.81298828125,288.81298828125
17/05/25 15:30:00,288.9280090332031,288.9280090332031,288.9280090332031,288.9280090332031
17/05/25 15:45:00,289.0360107421875,289.0360107421875,289.0360107421875,289.0360107421875
17/05/25 16:00:00,289.1440124511719,289.1440124511719,289.1440124511719,289.1440124511719
17/05/25 16:15:00,289.25201416015625,289.25201416015625,289.25201416015625,289.25201416015625
17/05/25 16:30:00,289.3599853515625,289.3599853515625,289.3599853515625,289.3599853515625
17/05/25 16:45:00,289.47900390625,289.47900390625,289.47900390625,289.47900390625
17/05/25 17:00:00,289.5889892578125,289.5889892578125,289.5889892578125,289.5889892578125
17/05/25 17:15:00,289.6960144042969,289.6960144042969,289.6960144042969,289.6960144042969
17/05/25 17:30:00,289.72900390625,289.72900390625,289.72900390625,289.72900390625
17/05/25 17:45:00,289.7900085449219,289.7900085449219,289.7900085449219,289.7900085449219
17/05/25 18:00:00,289.8760070800781,289.8760070800781,289.8760070800781,289.8760070800781
17/05/25 18:15:00,289.9700012207031,289.9700012207031,289.9700012207031,289.9700012207031
17/05/25 18:30:00,290.031005859375,290.031005859375,290.031005859375,290.031005859375
17/05/25 18:45:00,290.0989990234375,290.0989990234375,290.0989990234375,290.0989990234375
17/05/25 19:00:00,290.1600036621094,290.1600036621094,290.1600036621094,290.1600036621094
17/05/25 19:15:00,290.2070007324219,290.2070007324219,290.2070007324219,290.2070007324219
17/05/25 19:30:00,290.239013671875,290.239013671875,290.239013671875,290.239013671875
17/05/25 19:45:00,290.2510070800781,290.2510070800781,290.2510070800781,290.2510070800781
17/05/25 20:00:00,290.2650146484375,290.2650146484375,290.2650146484375,290.2650146484375
17/05/25 20:15:00,290.2659912109375,290.2659912109375,290.2659912109375,290.2659912109375
17/05/25 20:30:00,290.2439880371094,290.2439880371094,290.2439880371094,290.2439880371094
17/05/25 20:45:00,290.2070007324219,290.2070007324219,290.2070007324219,290.2070007324219
17/05/25 21:00:00,290.1520080566406,290.1520080566406,290.1520080566406,290.1520080566406
17/05/25 21:15:00,290.0889892578125,290.0889892578125,290.0889892578125,290.0889892578125
17/05/25 21:30:00,290.0270080566406,290.0270080566406,290.0270080566406,290.0270080566406
17/05/25 21:45:00,289.9490051269531,289.9490051269531,289.9490051269531,289.9490051269531
17/05/25 22:00:00,289.8699951171875,289.8699951171875,289.8699951171875,289.8699951171875
17/05/25 22:15:00,289.79901123046875,289.79901123046875,289.79901123046875,289.79901123046875
17/05/25 22:30:00,289.7229919433594,289.7229919433594,289.7229919433594,289.7229919433594
17/05/25 22:45:00,289.6470031738281,289.6470031738281,289.6470031738281,289.6470031738281
17/05/25 23:00:00,289.5679931640625,289.5679931640625,289.5679931640625,289.5679931640625
17/05/25 23:15:00,289.4939880371094,289.4939880371094,289.4939880371094,289.4939880371094
17/05/25 23:30:00,289.41900634765625,289.41900634765625,289.41900634765625,289.41900634765625
17/05/25 23:45:00,289.3389892578125,289.3389892578125,289.3389892578125,289.3389892578125
17/05/26 00:00:00,289.2550048828125,289.2550048828125,289.2550048828125,289.2550048828125
17/05/26 00:15:00,289.1659851074219,289.1659851074219,289.1659851074219,289.1659851074219
17/05/26 00:30:00,289.0769958496094,289.0769958496094,289.0769958496094,289.0769958496094
17/05/26 00:45:00,288.989990234375,288.989990234375,288.989990234375,288.989990234375
17/05/26 01:00:00,288.9049987792969,288.9049987792969,288.9049987792969,288.9049987792969
17/05/26 01:15:00,288.822998046875,288.822998046875,288.822998046875,288.822998046875
17/05/26 01:30:00,288.7409973144531,288.7409973144531,288.7409973144531,288.7409973144531
17/05/26 01:45:00,288.6700134277344,288.6700134277344,288.6700134277344,288.6700134277344
17/05/26 02:00:00,288.59600830078125,288.59600830078125,288.59600830078125,288.59600830078125
17/05/26 02:15:00,288.5220031738281,288.5220031738281,288.5220031738281,288.5220031738281
17/05/26 02:30:00,288.4440002441406,288.4440002441406,288.4440002441406,288.4440002441406
17/05/26 02:45:00,288.3680114746094,288.3680114746094,288.3680114746094,288.3680114746094
17/05/26 03:00:00,288.2929992675781,288.2929992675781,288.2929992675781,288.2929992675781
17/05/26 03:15:00,288.2229919433594,288.2229919433594,288.2229919433594,288.2229919433594
17/05/26 03:30:00,288.15301513671875,288.15301513671875,288.15301513671875,288.15301513671875
17/05/26 03:45:00,288.08599853515625,288.08599853515625,288.08599853515625,288.08599853515625
17/05/26 04:00:00,288.0270080566406,288.0270080566406,288.0270080566406,288.0270080566406
17/05/26 04:15:00,287.9679870605469,287.9679870605469,287.9679870605469,287.9679870605469
17/05/26 04:30:00,287.9119873046875,287.9119873046875,287.9119873046875,287.9119873046875
17/05/26 04:45:00,287.8609924316406,287.8609924316406,287.8609924316406,287.8609924316406
17/05/26 05:00:00,287.8089904785156,287.8089904785156,287.8089904785156,287.8089904785156
17/05/26 05:15:00,287.75799560546875,287.75799560546875,287.75799560546875,287.75799560546875
17/05/26 05:30:00,287.7130126953125,287.7130126953125,287.7130126953125,287.7130126953125
17/05/26 05:45:00,287.6700134277344,287.6700134277344,287.6700134277344,287.6700134277344
17/05/26 06:00:00,287.6310119628906,287.6310119628906,287.6310119628906,287.6310119628906
17/05/26 06:15:00,287.60101318359375,287.60101318359375,287.60101318359375,287.60101318359375
17/05/26 06:30:00,287.5740051269531,287.5740051269531,287.5740051269531,287.5740051269531
17/05/26 06:45:00,287.55499267578125,287.55499267578125,287.55499267578125,287.55499267578125
17/05/26 07:00:00,287.5459899902344,287.5459899902344,287.5459899902344,287.5459899902344
17/05/26 07:15:00,287.55499267578125,287.55499267578125,287.55499267578125,287.55499267578125
17/05/26 07:30:00,287.58599853515625,287.58599853515625,287.58599853515625,287.58599853515625
17/05/26 07:45:00,287.60101318359375,287.60101318359375,287.60101318359375,287.60101318359375
17/05/26 08:00:00,287.6300048828125,287.6300048828125,287.6300048828125,287.6300048828125
17/05/26 08:15:00,287.6759948730469,287.6759948730469,287.6759948730469,287.6759948730469
17/05/26 08:30:00,287.6860046386719,287.6860046386719,287.6860046386719,287.6860046386719
17/05/26 08:45:00,287.71600341796875,287.71600341796875,287.71600341796875,287.71600341796875
17/05/26 09:00:00,287.7489929199219,287.7489929199219,287.7489929199219,287.7489929199219
17/05/26 09:15:00,287.7820129394531,287.7820129394531,287.7820129394531,287.7820129394531
17/05/26 09:30:00,287.8210144042969,287.8210144042969,287.8210144042969,287.8210144042969
17/05/26 09:45:00,287.85198974609375,287.85198974609375,287.85198974609375,287.85198974609375
17/05/26 10:00:00,287.8819885253906,287.8819885253906,287.8819885253906,287.8819885253906
17/05/26 10:15:00,287.91400146484375,287.91400146484375,287.91400146484375,287.91400146484375
17/05/26 10:30:00,287.95098876953125,287.95098876953125,287.95098876953125,287.95098876953125
17/05/26 10:45:00,287.989013671875,287.989013671875,287.989013671875,287.989013671875
17/05/26 11:00:00,288.0199890136719,288.0199890136719,288.0199890136719,288.0199890136719
17/05/26 11:15:00,288.0589904785156,288.0589904785156,288.0589904785156,288.0589904785156
17/05/26 11:30:00,288.0979919433594,288.0979919433594,288.0979919433594,288.0979919433594
17/05/26 11:45:00,288.1369934082031,288.1369934082031,288.1369934082031,288.1369934082031
17/05/26 12:00:00,288.17401123046875,288.17401123046875,288.17401123046875,288.17401123046875
17/05/26 12:15:00,288.2229919433594,288.2229919433594,288.2229919433594,288.2229919433594
17/05/26 12:30:00,288.28399658203125,288.28399658203125,288.28399658203125,288.28399658203125
17/05/26 12:45:00,288.3529968261719,288.3529968261719,288.3529968261719,288.3529968261719
17/05/26 13:00:00,288.4469909667969,288.4469909667969,288.4469909667969,288.4469909667969
17/05/26 13:15:00,288.53399658203125,288.53399658203125,288.53399658203125,288.53399658203125
17/05/26 13:30:00,288.60699462890625,288.60699462890625,288.60699462890625,288.60699462890625
17/05/26 13:45:00,288.6919860839844,288.6919860839844,288.6919860839844,288.6919860839844
17/05/26 14:00:00,288.78399658203125,288.78399658203125,288.78399658203125,288.78399658203125
17/05/26 14:15:00,288.87200927734375,288.87200927734375,288.87200927734375,288.87200927734375
17/05/26 14:30:00,288.968994140625,288.968994140625,288.968994140625,288.968994140625
17/05/26 14:45:00,289.0929870605469,289.0929870605469,289.0929870605469,289.0929870605469
17/05/26 15:00:00,289.1570129394531,289.1570129394531,289.1570129394531,289.1570129394531
17/05/26 15:15:00,289.2539978027344,289.2539978027344,289.2539978027344,289.2539978027344
17/05/26 15:30:00,289.3580017089844,289.3580017089844,289.3580017089844,289.3580017089844
17/05/26 15:45:00,289.4700012207031,289.4700012207031,289.4700012207031,289.4700012207031
17/05/26 16:00:00,289.5849914550781,289.5849914550781,289.5849914550781,289.5849914550781
17/05/26 16:15:00,289.6960144042969,289.6960144042969,289.6960144042969,289.6960144042969
17/05/26 16:30:00,289.8089904785156,289.8089904785156,289.8089904785156,289.8089904785156
17/05/26 16:45:00,289.92401123046875,289.92401123046875,289.92401123046875,289.92401123046875
17/05/26 17:00:00,290.0409851074219,290.0409851074219,290.0409851074219,290.0409851074219
17/05/26 17:15:00,290.1499938964844,290.1499938964844,290.1499938964844,290.1499938964844
17/05/26 17:30:00,290.24700927734375,290.24700927734375,290.24700927734375,290.24700927734375
17/05/26 17:45:00,290.35101318359375,290.35101318359375,290.35101318359375,290.35101318359375
17/05/26 18:00:00,290.45001220703125,290.45001220703125,290.45001220703125,290.45001220703125
17/05/26 18:15:00,290.5530090332031,290.5530090332031,290.5530090332031,290.5530090332031
17/05/26 18:30:00,290.6189880371094,290.6189880371094,290.6189880371094,290.6189880371094
17/05/26 18:45:00,290.6940002441406,290.6940002441406,290.6940002441406,290.6940002441406
17/05/26 19:00:00,290.760986328125,290.760986328125,290.760986328125,290.760986328125
17/05/26 19:15:00,290.8179931640625,290.8179931640625,290.8179931640625,290.8179931640625
17/05/26 19:30:00,290.8550109863281,290.8550109863281,290.8550109863281,290.8550109863281
17/05/26 19:45:00,290.8739929199219,290.8739929199219,290.8739929199219,290.8739929199219
17/05/26 20:00:00,290.88800048828125,290.88800048828125,290.88800048828125,290.88800048828125
17/05/26 20:15:00,290.8909912109375,290.8909912109375,290.8909912109375,290.8909912109375
17/05/26 20:30:00,290.87298583984375,290.87298583984375,290.87298583984375,290.87298583984375
17/05/26 20:45:00,290.8370056152344,290.8370056152344,290.8370056152344,290.8370056152344
17/05/26 21:00:00,290.78900146484375,290.78900146484375,290.78900146484375,290.78900146484375
17/05/26 21:15:00,290.7340087890625,290.7340087890625,290.7340087890625,290.7340087890625
17/05/26 21:30:00,290.6719970703125,290.6719970703125,290.6719970703125,290.6719970703125
17/05/26 21:45:00,290.6080017089844,290.6080017089844,290.6080017089844,290.6080017089844
17/05/26 22:00:00,290.5379943847656,290.5379943847656,290.5379943847656,290.5379943847656
17/05/26 22:15:00,290.4549865722656,290.4549865722656,290.4549865722656,290.4549865722656
17/05/26 22:30:00,290.37298583984375,290.37298583984375,290.37298583984375,290.37298583984375
17/05/26 22:45:00,290.29901123046875,290.29901123046875,290.29901123046875,290.29901123046875
17/05/26 23:00:00,290.2229919433594,290.2229919433594,290.2229919433594,290.2229919433594
17/05/26 23:15:00,290.15301513671875,290.15301513671875,290.15301513671875,290.15301513671875
17/05/26 23:30:00,290.0799865722656,290.0799865722656,290.0799865722656,290.0799865722656
17/05/26 23:45:00,290.0090026855469,290.0090026855469,290.0090026855469,290.0090026855469
17/05/27 00:00:00,289.92999267578125,289.92999267578125,289.92999267578125,289.92999267578125
17/05/27 00:15:00,289.8580017089844,289.8580017089844,289.8580017089844,289.8580017089844
17/05/27 00:30:00,289.7900085449219,289.7900085449219,289.7900085449219,289.7900085449219
17/05/27 00:45:00,289.71600341796875,289.71600341796875,289.71600341796875,289.71600341796875
17/05/27 01:00:00,289.6400146484375,289.6400146484375,289.6400146484375,289.6400146484375
17/05/27 01:15:00,289.56500244140625,289.56500244140625,289.56500244140625,289.56500244140625
17/05/27 01:30:00,289.4880065917969,289.4880065917969,289.4880065917969,289.4880065917969
17/05/27 01:45:00,289.4150085449219,289.4150085449219,289.4150085449219,289.4150085449219
17/05/27 02:00:00,289.3450012207031,289.3450012207031,289.3450012207031,289.3450012207031
17/05/27 02:15:00,289.2749938964844,289.2749938964844,289.2749938964844,289.2749938964844
17/05/27 02:30:00,289.20599365234375,289.20599365234375,289.20599365234375,289.20599365234375
17/05/27 02:45:00,289.1449890136719,289.1449890136719,289.1449890136719,289.1449890136719
17/05/27 03:00:00,289.08099365234375,289.08099365234375,289.08099365234375,289.08099365234375
17/05/27 03:15:00,289.02398681640625,289.02398681640625,289.02398681640625,289.02398681640625
17/05/27 03:30:00,288.96600341796875,288.96600341796875,288.96600341796875,288.96600341796875
17/05/27 03:45:00,288.9129943847656,288.9129943847656,288.9129943847656,288.9129943847656
17/05/27 04:00:00,288.8529968261719,288.8529968261719,288.8529968261719,288.8529968261719
17/05/27 04:15:00,288.7950134277344,288.7950134277344,288.7950134277344,288.7950134277344
17/05/27 04:30:00,288.73199462890625,288.73199462890625,288.73199462890625,288.73199462890625
17/05/27 04:45:00,288.6709899902344,288.6709899902344,288.6709899902344,288.6709899902344
17/05/27 05:00:00,288.6109924316406,288.6109924316406,288.6109924316406,288.6109924316406
17/05/27 05:15:00,288.5580139160156,288.5580139160156,288.5580139160156,288.5580139160156
17/05/27 05:30:00,288.50799560546875,288.50799560546875,288.50799560546875,288.50799560546875
17/05/27 05:45:00,288.45599365234375,288.45599365234375,288.45599365234375,288.45599365234375
17/05/27 06:00:00,288.4200134277344,288.4200134277344,288.4200134277344,288.4200134277344
17/05/27 06:15:00,288.3869934082031,288.3869934082031,288.3869934082031,288.3869934082031
17/05/27 06:30:00,288.3609924316406,288.3609924316406,288.3609924316406,288.3609924316406
17/05/27 06:45:00,288.34100341796875,288.34100341796875,288.34100341796875,288.34100341796875
17/05/27 07:00:00,288.3280029296875,288.3280029296875,288.3280029296875,288.3280029296875
17/05/27 07:15:00,288.3280029296875,288.3280029296875,288.3280029296875,288.3280029296875
17/05/27 07:30:00,288.343994140625,288.343994140625,288.343994140625,288.343994140625
17/05/27 07:45:00,288.3580017089844,288.3580017089844,288.3580017089844,288.3580017089844
17/05/27 08:00:00,288.4049987792969,288.4049987792969,288.4049987792969,288.4049987792969
17/05/27 08:15:00,288.4200134277344,288.4200134277344,288.4200134277344,288.4200134277344
17/05/27 08:30:00,288.43499755859375,288.43499755859375,288.43499755859375,288.43499755859375
17/05/27 08:45:00,288.4670104980469,288.4670104980469,288.4670104980469,288.4670104980469
17/05/27 09:00:00,288.4930114746094,288.4930114746094,288.4930114746094,288.4930114746094
17/05/27 09:15:00,288.5190124511719,288.5190124511719,288.5190124511719,288.5190124511719
17/05/27 09:30:00,288.5589904785156,288.5589904785156,288.5589904785156,288.5589904785156
17/05/27 09:45:00,288.5870056152344,288.5870056152344,288.5870056152344,288.5870056152344
17/05/27 10:00:00,288.6340026855469,288.6340026855469,288.6340026855469,288.6340026855469
17/05/27 10:15:00,288.67401123046875,288.67401123046875,288.67401123046875,288.67401123046875
17/05/27 10:30:00,288.739990234375,288.739990234375,288.739990234375,288.739990234375
17/05/27 10:45:00,288.77099609375,288.77099609375,288.77099609375,288.77099609375
17/05/27 11:00:00,288.8080139160156,288.8080139160156,288.8080139160156,288.8080139160156
17/05/27 11:15:00,288.8630065917969,288.8630065917969,288.8630065917969,288.8630065917969
17/05/27 11:30:00,288.9070129394531,288.9070129394531,288.9070129394531,288.9070129394531
17/05/27 11:45:00,288.947998046875,288.947998046875,288.947998046875,288.947998046875
17/05/27 12:00:00,289.02099609375,289.02099609375,289.02099609375,289.02099609375
17/05/27 12:15:00,289.0780029296875,289.0780029296875,289.0780029296875,289.0780029296875
17/05/27 12:30:00,289.135986328125,289.135986328125,289.135986328125,289.135986328125
17/05/27 12:45:00,289.2080078125,289.2080078125,289.2080078125,289.2080078125
17/05/27 13:00:00,289.30499267578125,289.30499267578125,289.30499267578125,289.30499267578125
17/05/27 13:15:00,289.406005859375,289.406005859375,289.406005859375,289.406005859375
17/05/27 13:30:00,289.48199462890625,289.48199462890625,289.48199462890625,289.48199462890625
17/05/27 13:45:00,289.54901123046875,289.54901123046875,289.54901123046875,289.54901123046875
17/05/27 14:00:00,289.6440124511719,289.6440124511719,289.6440124511719,289.6440124511719
17/05/27 14:15:00,289.74700927734375,289.74700927734375,289.74700927734375,289.74700927734375
17/05/27 14:30:00,289.8169860839844,289.8169860839844,289.8169860839844,289.8169860839844
17/05/27 14:45:00,289.92999267578125,289.92999267578125,289.92999267578125,289.92999267578125
17/05/27 15:00:00,290.0429992675781,290.0429992675781,290.0429992675781,290.0429992675781
17/05/27 15:15:00,290.1549987792969,290.1549987792969,290.1549987792969,290.1549987792969
17/05/27 15:30:00,290.2760009765625,290.2760009765625,290.2760009765625,290.2760009765625
17/05/27 15:45:00,290.3909912109375,290.3909912109375,290.3909912109375,290.3909912109375
17/05/27 16:00:00,290.50799560546875,290.50799560546875,290.50799560546875,290.50799560546875
17/05/27 16:15:00,290.6210021972656,290.6210021972656,290.6210021972656,290.6210021972656
17/05/27 16:30:00,290.7300109863281,290.7300109863281,290.7300109863281,290.7300109863281
17/05/27 16:45:00,290.8429870605469,290.8429870605469,290.8429870605469,290.8429870605469
17/05/27 17:00:00,290.9570007324219,290.9570007324219,290.9570007324219,290.9570007324219
17/05/27 17:15:00,291.0690002441406,291.0690002441406,291.0690002441406,291.0690002441406
17/05/27 17:30:00,291.177001953125,291.177001953125,291.177001953125,291.177001953125
17/05/27 17:45:00,291.2560119628906,291.2560119628906,291.2560119628906,291.2560119628906
17/05/27 18:00:00,291.3290100097656,291.3290100097656,291.3290100097656,291.3290100097656
17/05/27 18:15:00,291.3900146484375,291.3900146484375,291.3900146484375,291.3900146484375
17/05/27 18:30:00,291.447998046875,291.447998046875,291.447998046875,291.447998046875
17/05/27 18:45:00,291.5060119628906,291.5060119628906,291.5060119628906,291.5060119628906
17/05/27 19:00:00,291.5429992675781,291.5429992675781,291.5429992675781,291.5429992675781
17/05/27 19:15:00,291.5790100097656,291.5790100097656,291.5790100097656,291.5790100097656
17/05/27 19:30:00,291.60400390625,291.60400390625,291.60400390625,291.60400390625
17/05/27 19:45:00,291.6189880371094,291.6189880371094,291.6189880371094,291.6189880371094
17/05/27 20:00:00,291.62200927734375,291.62200927734375,291.62200927734375,291.62200927734375
17/05/27 20:15:00,291.6080017089844,291.6080017089844,291.6080017089844,291.6080017089844
17/05/27 20:30:00,291.58599853515625,291.58599853515625,291.58599853515625,291.58599853515625
17/05/27 20:45:00,291.5559997558594,291.5559997558594,291.5559997558594,291.5559997558594
17/05/27 21:00:00,291.5249938964844,291.5249938964844,291.5249938964844,291.5249938964844
17/05/27 21:15:00,291.489990234375,291.489990234375,291.489990234375,291.489990234375
17/05/27 21:30:00,291.4519958496094,291.4519958496094,291.4519958496094,291.4519958496094
17/05/27 21:45:00,291.40899658203125,291.40899658203125,291.40899658203125,291.40899658203125
17/05/27 22:00:00,291.36199951171875,291.36199951171875,291.36199951171875,291.36199951171875
17/05/27 22:15:00,291.3190002441406,291.3190002441406,291.3190002441406,291.3190002441406
17/05/27 22:30:00,291.2770080566406,291.2770080566406,291.2770080566406,291.2770080566406
17/05/27 22:45:00,291.2340087890625,291.2340087890625,291.2340087890625,291.2340087890625
17/05/27 23:00:00,291.1910095214844,291.1910095214844,291.1910095214844,291.1910095214844
17/05/27 23:15:00,291.1449890136719,291.1449890136719,291.1449890136719,291.1449890136719
17/05/27 23:30:00,291.09698486328125,291.09698486328125,291.09698486328125,291.09698486328125
17/05/27 23:45:00,291.0530090332031,291.0530090332031,291.0530090332031,291.0530090332031
17/05/28 00:00:00,291.00201416015625,291.00201416015625,291.00201416015625,291.00201416015625
17/05/28 00:15:00,290.9490051269531,290.9490051269531,290.9490051269531,290.9490051269531
17/05/28 00:30:00,290.8890075683594,290.8890075683594,290.8890075683594,290.8890075683594
17/05/28 00:45:00,290.8280029296875,290.8280029296875,290.8280029296875,290.8280029296875
17/05/28 01:00:00,290.7749938964844,290.7749938964844,290.7749938964844,290.7749938964844
17/05/28 01:15:00,290.7200012207031,290.7200012207031,290.7200012207031,290.7200012207031
17/05/28 01:30:00,290.56298828125,290.56298828125,290.56298828125,290.56298828125
17/05/28 01:45:00,290.510986328125,290.510986328125,290.510986328125,290.510986328125
17/05/28 02:00:00,290.4639892578125,290.4639892578125,290.4639892578125,290.4639892578125
17/05/28 02:15:00,290.4209899902344,290.4209899902344,290.4209899902344,290.4209899902344
17/05/28 02:30:00,290.3810119628906,290.3810119628906,290.3810119628906,290.3810119628906
17/05/28 02:45:00,290.3389892578125,290.3389892578125,290.3389892578125,290.3389892578125
17/05/28 03:00:00,290.29901123046875,290.29901123046875,290.29901123046875,290.29901123046875
17/05/28 03:15:00,290.2569885253906,290.2569885253906,290.2569885253906,290.2569885253906
17/05/28 03:30:00,290.2170104980469,290.2170104980469,290.2170104980469,290.2170104980469
17/05/28 03:45:00,290.1780090332031,290.1780090332031,290.1780090332031,290.1780090332031
17/05/28 04:00:00,290.13800048828125,290.13800048828125,290.13800048828125,290.13800048828125
17/05/28 04:15:00,290.0950012207031,290.0950012207031,290.0950012207031,290.0950012207031
17/05/28 04:30:00,290.04901123046875,290.04901123046875,290.04901123046875,290.04901123046875
17/05/28 04:45:00,290.0010070800781,290.0010070800781,290.0010070800781,290.0010070800781
17/05/28 05:00:00,289.9519958496094,289.9519958496094,289.9519958496094,289.9519958496094
17/05/28 05:15:00,289.9020080566406,289.9020080566406,289.9020080566406,289.9020080566406
17/05/28 05:30:00,289.8580017089844,289.8580017089844,289.8580017089844,289.8580017089844
17/05/28 05:45:00,289.8210144042969,289.8210144042969,289.8210144042969,289.8210144042969
17/05/28 06:00:00,289.7879943847656,289.7879943847656,289.7879943847656,289.7879943847656
17/05/28 06:15:00,289.760009765625,289.760009765625,289.760009765625,289.760009765625
17/05/28 06:30:00,289.72900390625,289.72900390625,289.72900390625,289.72900390625
17/05/28 06:45:00,289.697998046875,289.697998046875,289.697998046875,289.697998046875
17/05/28 07:00:00,289.6619873046875,289.6619873046875,289.6619873046875,289.6619873046875
17/05/28 07:15:00,289.6400146484375,289.6400146484375,289.6400146484375,289.6400146484375
17/05/28 07:30:00,289.6369934082031,289.6369934082031,289.6369934082031,289.6369934082031
17/05/28 07:45:00,289.6050109863281,289.6050109863281,289.6050109863281,289.6050109863281
17/05/28 08:00:00,289.5950012207031,289.5950012207031,289.5950012207031,289.5950012207031
17/05/28 08:15:00,289.5880126953125,289.5880126953125,289.5880126953125,289.5880126953125
17/05/28 08:30:00,289.5950012207031,289.5950012207031,289.5950012207031,289.5950012207031
17/05/28 08:45:00,289.6130065917969,289.6130065917969,289.6130065917969,289.6130065917969
17/05/28 09:00:00,289.63800048828125,289.63800048828125,289.63800048828125,289.63800048828125
17/05/28 09:15:00,289.6650085449219,289.6650085449219,289.6650085449219,289.6650085449219
17/05/28 09:30:00,289.6929931640625,289.6929931640625,289.6929931640625,289.6929931640625
17/05/28 09:45:00,289.72601318359375,289.72601318359375,289.72601318359375,289.72601318359375
17/05/28 10:00:00,289.75,289.75,289.75,289.75
17/05/28 10:15:00,289.760009765625,289.760009765625,289.760009765625,289.760009765625
17/05/28 10:30:00,289.7799987792969,289.7799987792969,289.7799987792969,289.7799987792969
17/05/28 10:45:00,289.80499267578125,289.80499267578125,289.80499267578125,289.80499267578125
17/05/28 11:00:00,289.8210144042969,289.8210144042969,289.8210144042969,289.8210144042969
17/05/28 11:15:00,289.8389892578125,289.8389892578125,289.8389892578125,289.8389892578125
17/05/28 11:30:00,289.84698486328125,289.84698486328125,289.84698486328125,289.84698486328125
17/05/28 11:45:00,289.8659973144531,289.8659973144531,289.8659973144531,289.8659973144531
17/05/28 12:00:00,289.88800048828125,289.88800048828125,289.88800048828125,289.88800048828125
17/05/28 12:15:00,289.906005859375,289.906005859375,289.906005859375,289.906005859375
17/05/28 12:30:00,289.9280090332031,289.9280090332031,289.9280090332031,289.9280090332031
17/05/28 12:45:00,289.968994140625,289.968994140625,289.968994140625,289.968994140625
17/05/28 13:00:00,290.01800537109375,290.01800537109375,290.01800537109375,290.01800537109375
17/05/28 13:15:00,290.0710144042969,290.0710144042969,290.0710144042969,290.0710144042969
17/05/28 13:30:00,290.135009765625,290.135009765625,290.135009765625,290.135009765625
17/05/28 13:45:00,290.1919860839844,290.1919860839844,290.1919860839844,290.1919860839844
17/05/28 14:00:00,290.25299072265625,290.25299072265625,290.25299072265625,290.25299072265625
17/05/28 14:15:00,290.2969970703125,290.2969970703125,290.2969970703125,290.2969970703125
17/05/28 14:30:00,290.33599853515625,290.33599853515625,290.33599853515625,290.33599853515625
17/05/28 14:45:00,290.3819885253906,290.3819885253906,290.3819885253906,290.3819885253906
17/05/28 15:00:00,290.4280090332031,290.4280090332031,290.4280090332031,290.4280090332031
17/05/28 15:15:00,290.510009765625,290.510009765625,290.510009765625,290.510009765625
17/05/28 15:30:00,290.59600830078125,290.59600830078125,290.59600830078125,290.59600830078125
17/05/28 15:45:00,290.7080078125,290.7080078125,290.7080078125,290.7080078125
17/05/28 16:00:00,290.8089904785156,290.8089904785156,290.8089904785156,290.8089904785156
17/05/28 16:15:00,290.9410095214844,290.9410095214844,290.9410095214844,290.9410095214844
17/05/28 16:30:00,291.0570068359375,291.0570068359375,291.0570068359375,291.0570068359375
17/05/28 16:45:00,291.1510009765625,291.1510009765625,291.1510009765625,291.1510009765625
17/05/28 17:00:00,291.22601318359375,291.22601318359375,291.22601318359375,291.22601318359375
